boro,gx,gy,lat,lon,total_count,early_count,recent_count,early_rate,recent_rate,rate_diff,years_active,years_ge3,precinct,loc_class,late_share,street_share,housing_share,recent_rank_boro,emerging_rank_boro,persistent_score,persistent_rank_boro,fading_rank_boro,view
MANHATTAN,-11,37,40.82151699238096,-73.93988100428571,21,10,3,1.6666666666666667,1.0,-0.6666666666666667,10,3,32,STREET,57.14285714285714,57.14285714285714,19.047619047619047,43.0,211.0,26.091042453358316,57.0,48.0,Fading hotspots
MANHATTAN,-12,34,40.814855340526314,-73.94335334210527,19,10,3,1.6666666666666667,1.0,-0.6666666666666667,11,3,32,STREET,68.42105263157895,78.94736842105263,0.0,40.0,210.0,27.99573227355399,49.0,47.0,Fading hotspots
MANHATTAN,-13,31,40.80826628807692,-73.94584819884615,26,12,4,2.0,1.3333333333333333,-0.6666666666666667,13,3,28,STREET,73.07692307692307,80.76923076923077,0.0,18.0,207.0,32.29583686600433,25.0,44.0,Fading hotspots
MANHATTAN,-14,26,40.797439495909096,-73.94934052272727,22,8,2,1.3333333333333333,0.6666666666666666,-0.6666666666666666,15,0,28,STREET,68.18181818181817,90.9090909090909,0.0,65.0,200.0,33.13549421592915,22.0,53.0,Fading hotspots
MANHATTAN,-12,36,40.8197186973913,-73.94319502652174,23,11,4,1.8333333333333333,1.3333333333333333,-0.5,13,2,32,STREET,56.52173913043478,65.21739130434783,17.391304347826086,20.0,185.0,31.178053830347945,33.0,78.0,Fading hotspots
MANHATTAN,-12,25,40.7949554175,-73.94345625375,16,8,3,1.3333333333333333,1.0,-0.33333333333333326,10,1,23,STREET,68.75,68.75,31.25,38.0,141.0,23.833213344056215,65.0,116.0,Fading hotspots
MANHATTAN,-10,41,40.829971414615386,-73.93669797692309,26,9,4,1.5,1.3333333333333333,-0.16666666666666674,16,3,32,HOUSING,73.07692307692307,3.8461538461538463,96.15384615384616,25.0,140.0,38.29583686600433,11.0,122.0,Fading hotspots
QUEENS,39,-14,40.707208734782604,-73.7926949921739,23,10,8,1.6666666666666667,2.6666666666666665,0.9999999999999998,12,3,103,STREET,39.130434782608695,82.6086956521739,0.0,1.0,7.0,30.178053830347945,11.0,410.0,Recent hotspots
QUEENS,58,-5,40.72652938,-73.73486454,20,8,7,1.3333333333333333,2.3333333333333335,1.0000000000000002,8,2,105,STREET,50.0,85.0,0.0,2.0,3.0,21.044522437723423,35.0,414.0,Recent hotspots
QUEENS,-10,16,40.77390625117648,-73.93631535,17,3,5,0.5,1.6666666666666667,1.1666666666666667,11,2,114,HOUSING,47.05882352941176,0.0,100.0,3.0,1.0,26.890371757896165,18.0,416.0,Recent hotspots
QUEENS,53,-60,40.60289553583333,-73.75002207958335,24,9,5,1.5,1.6666666666666667,0.16666666666666674,16,1,101,STREET,66.66666666666666,79.16666666666666,4.166666666666666,4.0,50.0,36.2188758248682,5.0,367.0,Recent hotspots
QUEENS,58,-5,40.72652938,-73.73486454,20,8,7,1.3333333333333333,2.3333333333333335,1.0000000000000002,8,2,105,STREET,50.0,85.0,0.0,2.0,3.0,21.044522437723423,35.0,414.0,Emerging hotspots
QUEENS,39,-14,40.707208734782604,-73.7926949921739,23,10,8,1.6666666666666667,2.6666666666666665,0.9999999999999998,12,3,103,STREET,39.130434782608695,82.6086956521739,0.0,1.0,7.0,30.178053830347945,11.0,410.0,Emerging hotspots
QUEENS,-12,7,40.754964421470596,-73.94353256999999,34,12,2,2.0,0.6666666666666666,-1.3333333333333335,15,5,114,HOUSING,73.52941176470588,5.88235294117647,88.23529411764706,15.0,411.0,38.55534806148941,1.0,5.0,Persistent hotspots
QUEENS,36,-20,40.69393210692307,-73.80086817153845,26,13,1,2.1666666666666665,0.3333333333333333,-1.8333333333333333,15,4,103,STREET,42.30769230769231,88.46153846153845,0.0,92.0,414.0,37.29583686600433,2.0,3.0,Persistent hotspots
QUEENS,33,-67,40.587745900909084,-73.80979964272727,33,22,2,3.6666666666666665,0.6666666666666666,-3.0,14,5,100,HOUSING,60.60606060606061,6.0606060606060606,93.93939393939394,34.0,416.0,36.52636052461616,3.0,1.0,Persistent hotspots
QUEENS,44,-26,40.679958058846154,-73.77629666346155,26,9,4,1.5,1.3333333333333333,-0.16666666666666674,15,3,113,STREET,50.0,84.61538461538461,3.8461538461538463,7.0,232.0,36.29583686600433,4.0,187.0,Persistent hotspots
QUEENS,53,-60,40.60289553583333,-73.75002207958335,24,9,5,1.5,1.6666666666666667,0.16666666666666674,16,1,101,STREET,66.66666666666666,79.16666666666666,4.166666666666666,4.0,50.0,36.2188758248682,5.0,367.0,Persistent hotspots
QUEENS,51,-59,40.60636733178572,-73.75610078392857,28,10,0,1.6666666666666667,0.0,-1.6666666666666667,14,4,101,STREET,60.71428571428571,71.42857142857143,0.0,356.0,413.0,35.367295829986475,6.0,4.0,Persistent hotspots
QUEENS,39,-18,40.69861251565217,-73.79206519869565,23,6,1,1.0,0.3333333333333333,-0.6666666666666667,15,2,103,STREET,52.17391304347826,86.95652173913044,0.0,108.0,388.0,35.17805383034795,7.0,31.0,Persistent hotspots
QUEENS,-13,8,40.7565464762963,-73.94549952111112,27,3,2,0.5,0.6666666666666666,0.16666666666666663,14,3,114,HOUSING,51.85185185185185,3.7037037037037033,88.88888888888889,14.0,80.0,34.3322045101752,8.0,333.0,Persistent hotspots
QUEENS,41,-63,40.596808790000004,-73.78531441666667,24,12,2,2.0,0.6666666666666666,-1.3333333333333335,14,3,101,HOUSING,62.5,4.166666666666666,91.66666666666666,42.0,412.0,34.2188758248682,9.0,6.0,Persistent hotspots
QUEENS,42,-24,40.684605537391306,-73.78275336217392,23,7,2,1.1666666666666667,0.6666666666666666,-0.5000000000000001,14,2,113,HOUSING,39.130434782608695,30.434782608695656,69.56521739130434,43.0,369.0,33.17805383034795,10.0,48.0,Persistent hotspots
QUEENS,42,-64,40.594875753043475,-73.7831032,23,5,4,0.8333333333333334,1.3333333333333333,0.4999999999999999,13,1,101,HOUSING,43.47826086956522,21.73913043478261,78.26086956521739,6.0,27.0,30.178053830347945,12.0,390.0,Persistent hotspots
QUEENS,39,-14,40.707208734782604,-73.7926949921739,23,10,8,1.6666666666666667,2.6666666666666665,0.9999999999999998,12,3,103,STREET,39.130434782608695,82.6086956521739,0.0,1.0,7.0,30.178053830347945,11.0,410.0,Persistent hotspots
QUEENS,38,-18,40.698064260624996,-73.794958961875,16,4,1,0.6666666666666666,0.3333333333333333,-0.3333333333333333,13,0,103,STREET,68.75,62.5,31.25,102.0,268.0,28.833213344056215,13.0,136.0,Persistent hotspots
QUEENS,53,-61,40.60164202,-73.74997490526316,19,6,2,1.0,0.6666666666666666,-0.33333333333333337,11,3,101,STREET,63.1578947368421,94.73684210526315,0.0,50.0,317.0,27.99573227355399,14.0,101.0,Persistent hotspots
QUEENS,53,-57,40.60977931,-73.75061338,24,15,1,2.5,0.3333333333333333,-2.1666666666666665,10,4,101,HOUSING,50.0,8.333333333333332,91.66666666666666,138.0,415.0,27.2188758248682,15.0,2.0,Persistent hotspots
QUEENS,46,-63,40.596402677368424,-73.77209515894738,19,7,0,1.1666666666666667,0.0,-1.1666666666666667,11,2,101,HOUSING,63.1578947368421,10.526315789473683,89.47368421052632,303.0,409.0,26.99573227355399,17.0,12.0,Persistent hotspots
QUEENS,41,-64,40.594795231052636,-73.78576409105264,19,9,1,1.5,0.3333333333333333,-1.1666666666666667,11,2,101,HOUSING,57.89473684210527,5.263157894736842,94.73684210526315,113.0,407.0,26.99573227355399,16.0,10.0,Persistent hotspots
QUEENS,-10,16,40.77390625117648,-73.93631535,17,3,5,0.5,1.6666666666666667,1.1666666666666667,11,2,114,HOUSING,47.05882352941176,0.0,100.0,3.0,1.0,26.890371757896165,18.0,416.0,Persistent hotspots
QUEENS,-9,15,40.772807615000005,-73.933457340625,16,6,1,1.0,0.3333333333333333,-0.6666666666666667,11,1,114,HOUSING,50.0,12.5,87.5,56.0,386.0,25.833213344056215,19.0,29.0,Persistent hotspots
QUEENS,52,-60,40.603657979333335,-73.753390494,15,3,2,0.5,0.6666666666666666,0.16666666666666663,11,1,101,STREET,26.666666666666668,80.0,0.0,49.0,84.0,25.77258872223978,20.0,337.0,Persistent hotspots
QUEENS,43,-16,40.702869774444444,-73.78036239944444,18,6,0,1.0,0.0,-1.0,10,2,103,STREET,83.33333333333334,88.88888888888889,0.0,288.0,402.0,24.944438979166442,21.0,14.0,Persistent hotspots
QUEENS,33,-66,40.589923505,-73.80844774375001,16,2,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,11,0,100,HOUSING,62.5,6.25,93.75,35.0,39.0,24.833213344056215,22.0,379.0,Persistent hotspots
QUEENS,40,-66,40.58989694466666,-73.78874199533333,15,5,2,0.8333333333333334,0.6666666666666666,-0.16666666666666674,11,0,101,STREET,33.33333333333333,66.66666666666666,0.0,41.0,231.0,24.77258872223978,23.0,186.0,Persistent hotspots
QUEENS,42,-19,40.69662761357143,-73.78360646642858,14,7,0,1.1666666666666667,0.0,-1.1666666666666667,11,0,103,STREET,71.42857142857143,100.0,0.0,282.0,408.0,24.70805020110221,24.0,11.0,Persistent hotspots
QUEENS,-9,16,40.77499854538461,-73.93406345000001,13,6,2,1.0,0.6666666666666666,-0.33333333333333337,11,0,114,HOUSING,61.53846153846154,15.384615384615385,76.92307692307693,16.0,316.0,24.63905732961526,25.0,100.0,Persistent hotspots
QUEENS,33,-67,40.587745900909084,-73.80979964272727,33,22,2,3.6666666666666665,0.6666666666666666,-3.0,14,5,100,HOUSING,60.60606060606061,6.0606060606060606,93.93939393939394,34.0,416.0,36.52636052461616,3.0,1.0,Fading hotspots
QUEENS,53,-57,40.60977931,-73.75061338,24,15,1,2.5,0.3333333333333333,-2.1666666666666665,10,4,101,HOUSING,50.0,8.333333333333332,91.66666666666666,138.0,415.0,27.2188758248682,15.0,2.0,Fading hotspots
QUEENS,36,-20,40.69393210692307,-73.80086817153845,26,13,1,2.1666666666666665,0.3333333333333333,-1.8333333333333333,15,4,103,STREET,42.30769230769231,88.46153846153845,0.0,92.0,414.0,37.29583686600433,2.0,3.0,Fading hotspots
QUEENS,51,-59,40.60636733178572,-73.75610078392857,28,10,0,1.6666666666666667,0.0,-1.6666666666666667,14,4,101,STREET,60.71428571428571,71.42857142857143,0.0,356.0,413.0,35.367295829986475,6.0,4.0,Fading hotspots
QUEENS,-12,7,40.754964421470596,-73.94353256999999,34,12,2,2.0,0.6666666666666666,-1.3333333333333335,15,5,114,HOUSING,73.52941176470588,5.88235294117647,88.23529411764706,15.0,411.0,38.55534806148941,1.0,5.0,Fading hotspots
QUEENS,41,-63,40.596808790000004,-73.78531441666667,24,12,2,2.0,0.6666666666666666,-1.3333333333333335,14,3,101,HOUSING,62.5,4.166666666666666,91.66666666666666,42.0,412.0,34.2188758248682,9.0,6.0,Fading hotspots
QUEENS,48,-25,40.6816799625,-73.76553737583333,12,8,0,1.3333333333333333,0.0,-1.3333333333333333,9,0,113,STREET,58.333333333333336,66.66666666666666,0.0,326.0,410.0,20.564949357461536,38.0,7.0,Fading hotspots
QUEENS,41,-64,40.594795231052636,-73.78576409105264,19,9,1,1.5,0.3333333333333333,-1.1666666666666667,11,2,101,HOUSING,57.89473684210527,5.263157894736842,94.73684210526315,113.0,407.0,26.99573227355399,16.0,10.0,Fading hotspots
QUEENS,23,-25,40.68239828,-73.84007216,15,8,2,1.3333333333333333,0.6666666666666666,-0.6666666666666666,10,1,106,STREET,66.66666666666666,86.66666666666667,0.0,27.0,371.0,23.77258872223978,27.0,33.0,Fading hotspots
QUEENS,44,-26,40.679958058846154,-73.77629666346155,26,9,4,1.5,1.3333333333333333,-0.16666666666666674,15,3,113,STREET,50.0,84.61538461538461,3.8461538461538463,7.0,232.0,36.29583686600433,4.0,187.0,Fading hotspots
STATEN ISLAND,-57,-42,40.64472094,-74.07703272,16,4,8,0.6666666666666666,2.6666666666666665,2.0,8,1,120,STREET,50.0,75.0,6.25,1.0,1.0,19.833213344056215,13.0,59.0,Recent hotspots
STATEN ISLAND,-57,-42,40.64472094,-74.07703272,16,4,8,0.6666666666666666,2.6666666666666665,2.0,8,1,120,STREET,50.0,75.0,6.25,1.0,1.0,19.833213344056215,13.0,59.0,Emerging hotspots
STATEN ISLAND,-59,-55,40.61540691843751,-74.0818776425,32,11,2,1.8333333333333333,0.6666666666666666,-1.1666666666666665,16,5,120,STREET,53.125,75.0,0.0,6.0,58.0,40.49650756146648,1.0,2.0,Persistent hotspots
STATEN ISLAND,-89,-44,40.63903392903226,-74.17125696741937,31,16,0,2.6666666666666665,0.0,-2.6666666666666665,13,6,120,STREET,45.16129032258064,64.51612903225806,0.0,24.0,59.0,35.46573590279973,2.0,1.0,Persistent hotspots
STATEN ISLAND,-59,-51,40.62368839428572,-74.08214776238096,21,7,1,1.1666666666666667,0.3333333333333333,-0.8333333333333335,13,3,120,HOUSING,52.38095238095239,42.857142857142854,52.38095238095239,18.0,55.0,32.09104245335831,3.0,5.0,Persistent hotspots
STATEN ISLAND,-61,-44,40.639597699999996,-74.08748033500001,16,5,2,0.8333333333333334,0.6666666666666666,-0.16666666666666674,13,0,120,STREET,62.5,81.25,0.0,4.0,30.0,28.833213344056215,4.0,30.0,Persistent hotspots
STATEN ISLAND,-71,-45,40.63691561647059,-74.11840023529413,17,0,1,0.0,0.3333333333333333,0.3333333333333333,9,3,120,HOUSING,64.70588235294117,17.647058823529413,76.47058823529412,12.0,6.0,23.890371757896165,5.0,54.0,Persistent hotspots
STATEN ISLAND,-71,-46,40.635015664,-74.11809289933333,15,6,0,1.0,0.0,-1.0,10,1,120,STREET,66.66666666666666,53.333333333333336,40.0,42.0,56.0,23.77258872223978,6.0,3.0,Persistent hotspots
STATEN ISLAND,-60,-44,40.639554114999996,-74.08610267285715,14,3,1,0.5,0.3333333333333333,-0.16666666666666669,10,1,120,STREET,50.0,92.85714285714286,0.0,16.0,28.0,23.70805020110221,7.0,31.0,Persistent hotspots
STATEN ISLAND,-59,-54,40.61721923733334,-74.08206344599999,15,4,0,0.6666666666666666,0.0,-0.6666666666666666,10,0,120,STREET,66.66666666666666,100.0,0.0,57.0,51.0,22.77258872223978,8.0,9.0,Persistent hotspots
STATEN ISLAND,-86,-47,40.632498852727274,-74.16345456909092,11,4,1,0.6666666666666666,0.3333333333333333,-0.3333333333333333,10,0,121,HOUSING,72.72727272727273,0.0,100.0,9.0,33.0,22.484906649788,9.0,20.0,Persistent hotspots
STATEN ISLAND,-57,-49,40.628844074545455,-74.07667967818182,11,4,1,0.6666666666666666,0.3333333333333333,-0.3333333333333333,10,0,120,STREET,45.45454545454545,72.72727272727273,0.0,22.0,42.0,22.484906649788,10.0,29.0,Persistent hotspots
STATEN ISLAND,-60,-43,40.641565559375,-74.08677734125001,16,2,0,0.3333333333333333,0.0,-0.3333333333333333,8,3,120,STREET,68.75,87.5,12.5,54.0,39.0,21.833213344056215,11.0,26.0,Persistent hotspots
STATEN ISLAND,-60,-55,40.614903472857144,-74.08486502214285,14,5,1,0.8333333333333334,0.3333333333333333,-0.5,9,1,120,STREET,35.714285714285715,71.42857142857143,0.0,14.0,48.0,21.70805020110221,12.0,15.0,Persistent hotspots
STATEN ISLAND,-57,-42,40.64472094,-74.07703272,16,4,8,0.6666666666666666,2.6666666666666665,2.0,8,1,120,STREET,50.0,75.0,6.25,1.0,1.0,19.833213344056215,13.0,59.0,Persistent hotspots
STATEN ISLAND,-59,-52,40.6215415575,-74.0827656125,12,8,1,1.3333333333333333,0.3333333333333333,-1.0,8,1,120,HOUSING,66.66666666666666,33.33333333333333,58.333333333333336,17.0,57.0,19.564949357461536,14.0,4.0,Persistent hotspots
STATEN ISLAND,-59,-53,40.61909834555556,-74.08313189666667,9,3,0,0.5,0.0,-0.5,8,0,120,STREET,33.33333333333333,100.0,0.0,58.0,50.0,18.302585092994047,15.0,17.0,Persistent hotspots
STATEN ISLAND,-61,-41,40.6466769225,-74.0885019925,8,3,0,0.5,0.0,-0.5,8,0,120,STREET,50.0,50.0,37.5,50.0,47.0,18.19722457733622,16.0,14.0,Persistent hotspots
STATEN ISLAND,-89,-44,40.63903392903226,-74.17125696741937,31,16,0,2.6666666666666665,0.0,-2.6666666666666665,13,6,120,STREET,45.16129032258064,64.51612903225806,0.0,24.0,59.0,35.46573590279973,2.0,1.0,Fading hotspots
STATEN ISLAND,-59,-55,40.61540691843751,-74.0818776425,32,11,2,1.8333333333333333,0.6666666666666666,-1.1666666666666665,16,5,120,STREET,53.125,75.0,0.0,6.0,58.0,40.49650756146648,1.0,2.0,Fading hotspots
STATEN ISLAND,-59,-52,40.6215415575,-74.0827656125,12,8,1,1.3333333333333333,0.3333333333333333,-1.0,8,1,120,HOUSING,66.66666666666666,33.33333333333333,58.333333333333336,17.0,57.0,19.564949357461536,14.0,4.0,Fading hotspots
